 >14.4f | draw_path_on_image | DEBUG | Path length: 1025
 >14.4f | draw_path_on_image | TRACE | Max Y: 519, Min Y: 489
 >14.4f | draw_path_on_image | DEBUG | Path length: 1138
 >14.4f | draw_path_on_image | TRACE | Max Y: 561, Min Y: 514
 >14.4f | draw_path_on_image | DEBUG | Path length: 1093
 >14.4f | draw_path_on_image | TRACE | Max Y: 605, Min Y: 579
 >14.4f | draw_path_on_image | DEBUG | Path length: 1052
 >14.4f | draw_path_on_image | TRACE | Max Y: 647, Min Y: 621
 >14.4f | draw_path_on_image | DEBUG | Path length: 1030
 >14.4f | draw_path_on_image | TRACE | Max Y: 684, Min Y: 650
 >14.4f | draw_path_on_image | DEBUG | Path length: 1008
 >14.4f | draw_path_on_image | TRACE | Max Y: 684, Min Y: 668
 >14.4f | draw_path_on_image | DEBUG | Path length: 1082
 >14.4f | draw_path_on_image | TRACE | Max Y: 728, Min Y: 707
 >14.4f | draw_path_on_image | DEBUG | Path length: 1012
 >14.4f | draw_path_on_image | TRACE | Max Y: 748, Min Y: 740
 >14.4f | draw_path_on_image | DEBUG | Path length: 1020
 >14.4f | draw_path_on_image | TRACE | Max Y: 803, Min Y: 786
 >14.4f | draw_path_on_image | DEBUG | Path length: 1054
 >14.4f | draw_path_on_image | TRACE | Max Y: 843, Min Y: 827
 >14.4f | draw_path_on_image | DEBUG | Path length: 1112
 >14.4f | draw_path_on_image | TRACE | Max Y: 887, Min Y: 830
 >14.4f | draw_path_on_image | DEBUG | Path length: 1000
 >14.4f | draw_path_on_image | TRACE | Max Y: 921, Min Y: 913
 >14.4f | draw_path_on_image | DEBUG | Path length: 1035
 >14.4f | draw_path_on_image | TRACE | Max Y: 975, Min Y: 955
 >14.4f | draw_path_on_image | DEBUG | Path length: 1076
 >14.4f | draw_path_on_image | TRACE | Max Y: 1046, Min Y: 1014
 >14.4f | draw_path_on_image | DEBUG | Path length: 1003
 >14.4f | draw_path_on_image | TRACE | Max Y: 1082, Min Y: 1058
 >14.4f | draw_path_on_image | DEBUG | Path length: 962
 >14.4f | draw_path_on_image | TRACE | Max Y: 1119, Min Y: 1114
 >14.4f | draw_path_on_image | DEBUG | Path length: 1062
 >14.4f | draw_path_on_image | TRACE | Max Y: 1170, Min Y: 1135
 >14.4f | draw_path_on_image | DEBUG | Path length: 1048
 >14.4f | draw_path_on_image | TRACE | Max Y: 1227, Min Y: 1201
 >14.4f | draw_path_on_image | DEBUG | Path length: 1044
 >14.4f | draw_path_on_image | TRACE | Max Y: 1256, Min Y: 1228
 >14.4f | draw_path_on_image | DEBUG | Path length: 982
 >14.4f | draw_path_on_image | TRACE | Max Y: 1286, Min Y: 1267
 >14.4f | draw_path_on_image | DEBUG | Path length: 1006
 >14.4f | draw_path_on_image | TRACE | Max Y: 1340, Min Y: 1322
 >14.4f | draw_path_on_image | DEBUG | Path length: 1016
 >14.4f | draw_path_on_image | TRACE | Max Y: 1374, Min Y: 1358
 >14.4f | draw_path_on_image | DEBUG | Path length: 1077
 >14.4f | draw_path_on_image | TRACE | Max Y: 1413, Min Y: 1374
 >14.4f | draw_path_on_image | DEBUG | Path length: 998
 >14.4f | draw_path_on_image | TRACE | Max Y: 1452, Min Y: 1436
 >14.4f | draw_path_on_image | DEBUG | Path length: 994
 >14.4f | draw_path_on_image | TRACE | Max Y: 1499, Min Y: 1484
 >14.4f | draw_path_on_image | DEBUG | Path length: 1046
 >14.4f | draw_path_on_image | TRACE | Max Y: 1545, Min Y: 1523
 >14.4f | draw_path_on_image | DEBUG | Path length: 1008
 >14.4f | draw_path_on_image | TRACE | Max Y: 1545, Min Y: 1523
 >14.4f | cropRowsFromImage | INFO | Starting crop between 36 lines
 >14.4f | cropRowsFromImage | DEBUG | Image dimensions: height=1546, width=952
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=0, to y_end=9
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=0, to y_end=59
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=44, to y_end=112
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=89, to y_end=148
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=129, to y_end=236
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=215, to y_end=360
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=316, to y_end=393
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=375, to y_end=431
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=414, to y_end=470
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=414, to y_end=519
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=489, to y_end=561
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=514, to y_end=605
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=579, to y_end=647
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=621, to y_end=684
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=650, to y_end=684
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=668, to y_end=728
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=707, to y_end=748
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=740, to y_end=803
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=786, to y_end=843
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=827, to y_end=887
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=830, to y_end=921
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=913, to y_end=975
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=955, to y_end=1046
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1014, to y_end=1082
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1058, to y_end=1119
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1114, to y_end=1170
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1135, to y_end=1227
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1201, to y_end=1256
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1228, to y_end=1286
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1267, to y_end=1340
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1322, to y_end=1374
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1358, to y_end=1413
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1374, to y_end=1452
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1436, to y_end=1499
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1484, to y_end=1545
 >14.4f | cropRowsFromImage | TRACE | Crop from y_start=1545, to y_end=1546
 >14.4f | cropRowsFromImage | INFO | Finished cropping between lines
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(9, 952), transitions=[34, 97, 386, 442])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 34, 97, 386, 442, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 34, resulting shape: (9, 34)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 34 to 97, resulting shape: (9, 63)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 97 to 386, resulting shape: (9, 289)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 386 to 442, resulting shape: (9, 56)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 442 to 951, resulting shape: (9, 509)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 5 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(59, 952), transitions=[0, 53, 63, 579, 586, 687, 697, 948])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 53, 63, 579, 586, 687, 697, 948, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 53, resulting shape: (59, 53)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 53 to 63, resulting shape: (59, 10)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 63 to 579, resulting shape: (59, 516)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 579 to 586, resulting shape: (59, 7)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 586 to 687, resulting shape: (59, 101)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 687 to 697, resulting shape: (59, 10)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 697 to 948, resulting shape: (59, 251)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 948 to 951, resulting shape: (59, 3)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 8 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(68, 952), transitions=[14, 186, 197, 235, 246, 370, 507, 517, 618, 623, 737, 887, 893])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 14, 186, 197, 235, 246, 370, 507, 517, 618, 623, 737, 887, 893, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 14, resulting shape: (68, 14)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 14 to 186, resulting shape: (68, 172)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 186 to 197, resulting shape: (68, 11)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 197 to 235, resulting shape: (68, 38)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 235 to 246, resulting shape: (68, 11)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 246 to 370, resulting shape: (68, 124)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 370 to 507, resulting shape: (68, 137)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 507 to 517, resulting shape: (68, 10)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 517 to 618, resulting shape: (68, 101)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 618 to 623, resulting shape: (68, 5)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 623 to 737, resulting shape: (68, 114)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 737 to 887, resulting shape: (68, 150)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 887 to 893, resulting shape: (68, 6)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 893 to 951, resulting shape: (68, 58)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 14 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(59, 952), transitions=[10, 122, 169, 173, 261, 266, 378, 383, 449, 453, 607, 616, 737, 745, 950])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 10, 122, 169, 173, 261, 266, 378, 383, 449, 453, 607, 616, 737, 745, 950, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 10, resulting shape: (59, 10)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 10 to 122, resulting shape: (59, 112)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 122 to 169, resulting shape: (59, 47)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 169 to 173, resulting shape: (59, 4)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 173 to 261, resulting shape: (59, 88)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 261 to 266, resulting shape: (59, 5)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 266 to 378, resulting shape: (59, 112)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 378 to 383, resulting shape: (59, 5)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 383 to 449, resulting shape: (59, 66)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 449 to 453, resulting shape: (59, 4)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 453 to 607, resulting shape: (59, 154)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 607 to 616, resulting shape: (59, 9)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 616 to 737, resulting shape: (59, 121)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 737 to 745, resulting shape: (59, 8)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 745 to 950, resulting shape: (59, 205)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 950 to 951, resulting shape: (59, 1)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 16 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(107, 952), transitions=[20])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 20, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 20, resulting shape: (107, 20)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 20 to 951, resulting shape: (107, 931)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 2 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(145, 952), transitions=[4, 13, 16, 945, 948])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 4, 13, 16, 945, 948, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 4, resulting shape: (145, 4)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 4 to 13, resulting shape: (145, 9)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 13 to 16, resulting shape: (145, 3)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 16 to 945, resulting shape: (145, 929)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 945 to 948, resulting shape: (145, 3)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 948 to 951, resulting shape: (145, 3)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 6 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(77, 952), transitions=[1, 112, 116, 293, 297, 397, 403, 460, 569, 575, 705, 708, 937])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 1, 112, 116, 293, 297, 397, 403, 460, 569, 575, 705, 708, 937, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 1, resulting shape: (77, 1)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 1 to 112, resulting shape: (77, 111)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 112 to 116, resulting shape: (77, 4)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 116 to 293, resulting shape: (77, 177)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 293 to 297, resulting shape: (77, 4)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 297 to 397, resulting shape: (77, 100)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 397 to 403, resulting shape: (77, 6)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 403 to 460, resulting shape: (77, 57)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 460 to 569, resulting shape: (77, 109)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 569 to 575, resulting shape: (77, 6)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 575 to 705, resulting shape: (77, 130)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 705 to 708, resulting shape: (77, 3)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 708 to 937, resulting shape: (77, 229)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 937 to 951, resulting shape: (77, 14)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 14 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(56, 952), transitions=[17, 109, 115, 442, 450, 515, 526, 565, 579, 832, 838, 949])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 17, 109, 115, 442, 450, 515, 526, 565, 579, 832, 838, 949, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 17, resulting shape: (56, 17)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 17 to 109, resulting shape: (56, 92)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 109 to 115, resulting shape: (56, 6)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 115 to 442, resulting shape: (56, 327)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 442 to 450, resulting shape: (56, 8)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 450 to 515, resulting shape: (56, 65)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 515 to 526, resulting shape: (56, 11)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 526 to 565, resulting shape: (56, 39)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 565 to 579, resulting shape: (56, 14)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 579 to 832, resulting shape: (56, 253)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 832 to 838, resulting shape: (56, 6)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 838 to 949, resulting shape: (56, 111)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 949 to 951, resulting shape: (56, 2)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 13 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(56, 952), transitions=[19, 146, 153, 368, 528, 534, 640, 939])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 19, 146, 153, 368, 528, 534, 640, 939, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 19, resulting shape: (56, 19)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 19 to 146, resulting shape: (56, 127)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 146 to 153, resulting shape: (56, 7)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 153 to 368, resulting shape: (56, 215)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 368 to 528, resulting shape: (56, 160)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 528 to 534, resulting shape: (56, 6)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 534 to 640, resulting shape: (56, 106)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 640 to 939, resulting shape: (56, 299)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 939 to 951, resulting shape: (56, 12)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 9 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(105, 952), transitions=[22, 104, 108, 181, 186, 293, 356, 516, 524, 738, 746, 941, 950])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 22, 104, 108, 181, 186, 293, 356, 516, 524, 738, 746, 941, 950, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 22, resulting shape: (105, 22)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 22 to 104, resulting shape: (105, 82)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 104 to 108, resulting shape: (105, 4)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 108 to 181, resulting shape: (105, 73)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 181 to 186, resulting shape: (105, 5)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 186 to 293, resulting shape: (105, 107)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 293 to 356, resulting shape: (105, 63)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 356 to 516, resulting shape: (105, 160)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 516 to 524, resulting shape: (105, 8)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 524 to 738, resulting shape: (105, 214)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 738 to 746, resulting shape: (105, 8)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 746 to 941, resulting shape: (105, 195)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 941 to 950, resulting shape: (105, 9)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 950 to 951, resulting shape: (105, 1)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 14 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(72, 952), transitions=[18, 144, 174, 220, 351, 410, 414, 477, 740, 938, 941, 949])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 18, 144, 174, 220, 351, 410, 414, 477, 740, 938, 941, 949, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 18, resulting shape: (72, 18)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 18 to 144, resulting shape: (72, 126)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 144 to 174, resulting shape: (72, 30)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 174 to 220, resulting shape: (72, 46)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 220 to 351, resulting shape: (72, 131)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 351 to 410, resulting shape: (72, 59)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 410 to 414, resulting shape: (72, 4)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 414 to 477, resulting shape: (72, 63)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 477 to 740, resulting shape: (72, 263)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 740 to 938, resulting shape: (72, 198)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 938 to 941, resulting shape: (72, 3)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 941 to 949, resulting shape: (72, 8)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 949 to 951, resulting shape: (72, 2)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 13 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(91, 952), transitions=[19, 198, 215, 343, 456, 462, 555, 558, 750, 763, 949])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 19, 198, 215, 343, 456, 462, 555, 558, 750, 763, 949, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 19, resulting shape: (91, 19)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 19 to 198, resulting shape: (91, 179)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 198 to 215, resulting shape: (91, 17)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 215 to 343, resulting shape: (91, 128)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 343 to 456, resulting shape: (91, 113)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 456 to 462, resulting shape: (91, 6)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 462 to 555, resulting shape: (91, 93)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 555 to 558, resulting shape: (91, 3)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 558 to 750, resulting shape: (91, 192)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 750 to 763, resulting shape: (91, 13)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 763 to 949, resulting shape: (91, 186)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 949 to 951, resulting shape: (91, 2)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 12 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(68, 952), transitions=[25, 82, 90, 244, 253, 315, 324, 394, 408, 517, 520, 653, 675, 803, 851, 948])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 25, 82, 90, 244, 253, 315, 324, 394, 408, 517, 520, 653, 675, 803, 851, 948, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 25, resulting shape: (68, 25)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 25 to 82, resulting shape: (68, 57)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 82 to 90, resulting shape: (68, 8)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 90 to 244, resulting shape: (68, 154)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 244 to 253, resulting shape: (68, 9)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 253 to 315, resulting shape: (68, 62)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 315 to 324, resulting shape: (68, 9)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 324 to 394, resulting shape: (68, 70)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 394 to 408, resulting shape: (68, 14)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 408 to 517, resulting shape: (68, 109)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 517 to 520, resulting shape: (68, 3)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 520 to 653, resulting shape: (68, 133)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 653 to 675, resulting shape: (68, 22)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 675 to 803, resulting shape: (68, 128)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 803 to 851, resulting shape: (68, 48)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 851 to 948, resulting shape: (68, 97)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 948 to 951, resulting shape: (68, 3)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 17 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(63, 952), transitions=[24, 192, 229, 859, 871, 938, 948])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 24, 192, 229, 859, 871, 938, 948, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 24, resulting shape: (63, 24)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 24 to 192, resulting shape: (63, 168)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 192 to 229, resulting shape: (63, 37)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 229 to 859, resulting shape: (63, 630)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 859 to 871, resulting shape: (63, 12)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 871 to 938, resulting shape: (63, 67)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 938 to 948, resulting shape: (63, 10)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 948 to 951, resulting shape: (63, 3)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 8 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
 >14.4f | cropTextFromRow | TRACE | cropTextFromRow(image.shape=(34, 952), transitions=[938, 948])
 >14.4f | cropTextFromRow | DEBUG | Adjusted transitions: [0, 938, 948, 951]
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 0 to 938, resulting shape: (34, 938)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 938 to 948, resulting shape: (34, 10)
 >14.4f | cropTextFromRow | DEBUG | Cropped image from 948 to 951, resulting shape: (34, 3)
 >14.4f | cropTextFromRow | INFO | Finished cropping, produced 3 cropped images
 >14.4f | cropTextFromRow | INFO | Starting cropTextFromRow
