"(487, 0)","(487, 0)","(503, 1802)","(503, 1802)",1891,1890.0,3.0915117807277714
"(1202, 0)","(1202, 0)","(1202, 1802)","(1202, 1802)",1927,1926.0,2.2560456306554064
"(1750, 0)","(1750, 0)","(1750, 1802)","(1750, 1802)",1959,1958.0,6.38458393582081
"(1818, 0)","(1818, 0)","(1818, 1802)","(1818, 1802)",1895,1894.0,5.224496034929916
"(738, 0)","(738, 0)","(738, 1802)","(738, 1802)",1945,1944.0,2.0976863753213366
"(2211, 0)","(2211, 0)","(2211, 1802)","(2211, 1802)",1945,1944.0,8.361954682765234

"(887, 0)","(887, 0)","(887, 1802)","(887, 1802)",2017,2016.0,3.390619056501484
"(261, 0)","(261, 0)","(261, 1802)","(261, 1802)",1975,1974.0,0.0
"(1663, 0)","(1663, 0)","(1663, 1802)","(1663, 1802)",1967,1966.0,9.867663086772026
"(1449, 0)","(1449, 0)","(1445, 1802)","(1445, 1802)",2047,2046.0,6.240742481947208
"(804, 0)","(804, 0)","(804, 1802)","(804, 1802)",2025,2024.0,2.564145974081028
